extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
10/17/2020,07/26/2020,6327,133,28,0
10/17/2020,06/18/2020,17786,372,51,2
10/17/2020,07/12/2020,8422,236,20,3
10/17/2020,04/01/2020,8463,5507,1732,756
10/17/2020,04/17/2020,10203,3585,788,292
10/17/2020,08/22/2020,8087,126,19,1
10/17/2020,03/03/2020,14,2,7,0
10/17/2020,06/08/2020,17854,459,58,3
10/17/2020,09/17/2020,15155,280,21,1
10/17/2020,04/29/2020,11846,2373,324,102
10/17/2020,07/04/2020,5347,118,25,1
10/17/2020,06/19/2020,16284,364,36,3
10/17/2020,07/05/2020,8183,157,22,2
10/17/2020,09/02/2020,18491,249,18,5
10/17/2020,08/17/2020,20121,293,30,1
10/17/2020,09/25/2020,14441,275,25,4
10/17/2020,10/09/2020,16475,332,18,0
10/17/2020,07/23/2020,15694,290,28,2
10/17/2020,06/04/2020,14781,511,80,7
10/17/2020,04/06/2020,10937,6392,1904,812
10/17/2020,09/05/2020,9059,135,21,2
10/17/2020,03/04/2020,33,6,16,2
10/17/2020,03/13/2020,2164,702,208,55
10/17/2020,03/09/2020,399,77,33,15
10/20/2020,09/08/2020,19314,279,23,2
10/19/2020,06/03/2020,15072,587,93,26
10/20/2020,03/09/2020,399,77,33,15
10/19/2020,04/23/2020,10005,2844,469,173
10/20/2020,05/15/2020,11774,945,142,29
10/20/2020,03/01/2020,2,0,0,0
10/18/2020,07/19/2020,7370,177,30,4
10/20/2020,09/30/2020,15022,399,27,1
10/18/2020,03/06/2020,82,14,13,2
10/19/2020,05/10/2020,4430,468,109,32
10/20/2020,08/01/2020,8267,169,25,2
10/20/2020,10/04/2020,7991,216,23,1
10/18/2020,06/21/2020,7690,184,41,3
10/19/2020,03/24/2020,7206,4640,1410,529
10/19/2020,07/23/2020,15698,293,28,2
10/20/2020,10/03/2020,9782,184,16,0
10/19/2020,10/12/2020,14518,308,26,0
10/20/2020,04/02/2020,9384,5811,1838,725
10/20/2020,06/17/2020,17810,395,49,9
10/18/2020,08/25/2020,18481,245,30,2
10/20/2020,05/18/2020,16439,1022,121,26
10/19/2020,07/30/2020,15535,240,35,1
10/19/2020,09/06/2020,7369,170,19,1
10/20/2020,04/04/2020,6265,3865,1401,555
10/19/2020,06/07/2020,7114,217,46,3
10/18/2020,09/26/2020,8114,180,17,1
10/19/2020,08/21/2020,17466,236,35,4
10/19/2020,07/06/2020,20677,475,70,6
10/20/2020,09/23/2020,14875,335,29,2
10/18/2020,10/09/2020,16519,336,19,0
10/20/2020,06/18/2020,17786,372,51,2
10/18/2020,06/18/2020,17786,372,51,2
10/18/2020,08/13/2020,15428,257,33,2
10/18/2020,09/15/2020,17039,270,24,2
10/19/2020,05/29/2020,15021,607,73,17
10/19/2020,09/19/2020,6951,112,18,1
10/18/2020,07/17/2020,18055,394,49,8
10/18/2020,06/14/2020,7680,176,29,0
10/18/2020,07/22/2020,16120,316,33,2
10/18/2020,03/30/2020,8562,6125,1934,780
10/19/2020,08/22/2020,8086,126,19,1
10/20/2020,05/17/2020,6041,381,80,11
10/20/2020,09/24/2020,14117,302,20,4
10/19/2020,05/04/2020,11059,1610,230,80
10/20/2020,03/13/2020,2164,702,208,55
10/20/2020,05/27/2020,16436,781,95,19
10/19/2020,05/31/2020,6926,279,55,10
10/18/2020,09/29/2020,16025,447,41,0
10/20/2020,07/30/2020,15535,242,35,1
10/18/2020,07/13/2020,21401,490,52,4
10/18/2020,04/04/2020,6265,3865,1401,554
10/18/2020,10/01/2020,14785,374,24,3
10/20/2020,09/12/2020,8315,165,10,1
10/19/2020,07/01/2020,19426,434,47,5
10/20/2020,03/30/2020,8562,6125,1934,780
10/18/2020,02/05/2020,1,0,1,0
10/18/2020,06/08/2020,17854,463,59,3
10/18/2020,08/20/2020,17728,216,28,1
10/20/2020,06/06/2020,8639,273,46,7
10/19/2020,08/06/2020,15713,263,31,4
10/19/2020,05/26/2020,21309,1159,101,27
10/20/2020,07/20/2020,18785,377,46,5
10/20/2020,07/02/2020,19263,424,38,3
10/18/2020,06/29/2020,21918,488,46,11
10/18/2020,07/31/2020,15514,230,31,2
10/20/2020,10/01/2020,14793,375,24,4
10/20/2020,03/20/2020,7804,4208,952,285
10/18/2020,08/27/2020,15532,252,25,5
10/19/2020,09/13/2020,7056,186,13,0
10/18/2020,04/13/2020,6732,3309,1186,453
10/20/2020,10/19/2020,90,3,0,0
10/20/2020,07/18/2020,9454,207,27,3
10/18/2020,09/20/2020,5666,124,18,2
10/18/2020,06/06/2020,8639,271,46,7
10/20/2020,08/04/2020,11359,185,20,1
10/18/2020,09/03/2020,19159,256,19,1
10/18/2020,06/07/2020,7114,216,46,3
10/19/2020,05/19/2020,16430,1143,136,37
10/18/2020,08/04/2020,11359,183,20,1
10/19/2020,06/21/2020,7690,184,41,3
10/19/2020,06/08/2020,17854,464,59,3
10/20/2020,04/15/2020,9887,3891,953,359
10/20/2020,09/13/2020,7056,186,13,0
10/18/2020,03/04/2020,33,6,16,2
10/20/2020,05/02/2020,5880,1080,196,53
10/18/2020,05/25/2020,9373,533,80,16
10/18/2020,08/28/2020,16557,228,26,2
10/18/2020,04/27/2020,10294,2325,410,123
10/19/2020,03/01/2020,2,0,0,0
10/19/2020,08/13/2020,15432,258,33,2
10/18/2020,07/06/2020,20677,474,70,5
10/20/2020,08/18/2020,19304,261,22,1
10/20/2020,09/01/2020,19223,256,23,2
10/19/2020,03/23/2020,5651,3695,1199,396
10/19/2020,08/26/2020,17100,256,25,4
10/20/2020,08/21/2020,17466,237,36,4
10/18/2020,08/12/2020,15876,294,25,5
10/20/2020,07/27/2020,17498,307,30,6
10/19/2020,06/02/2020,15707,592,76,15
10/19/2020,06/24/2020,17791,388,43,7
10/19/2020,05/15/2020,11774,945,142,29
10/18/2020,10/05/2020,20655,470,26,1
10/19/2020,07/20/2020,18785,377,46,5
10/18/2020,10/06/2020,22504,357,29,0
10/20/2020,04/14/2020,9425,4180,1119,397
10/18/2020,03/02/2020,5,0,3,0
10/20/2020,04/03/2020,9567,5743,1813,756
10/20/2020,06/09/2020,16481,444,57,4
10/20/2020,05/08/2020,10327,1148,191,42
10/19/2020,06/15/2020,18842,368,56,7
10/20/2020,07/05/2020,8183,158,22,2
10/19/2020,03/03/2020,14,2,7,0
10/19/2020,02/04/2020,1,0,0,0
10/18/2020,05/18/2020,16439,1018,119,24
10/18/2020,04/12/2020,5756,2872,952,400
10/19/2020,09/27/2020,6681,242,22,1
10/18/2020,06/15/2020,18842,366,56,6
10/19/2020,05/02/2020,5880,1080,196,53
10/19/2020,10/08/2020,17389,332,25,0
10/19/2020,08/15/2020,8638,138,22,3
10/20/2020,03/03/2020,14,2,7,0
10/19/2020,08/17/2020,20122,298,30,2
10/18/2020,08/02/2020,6577,125,25,5
10/19/2020,04/16/2020,9554,3555,826,304
10/19/2020,09/22/2020,15476,263,19,0
10/20/2020,04/24/2020,9584,2551,470,176
10/20/2020,05/10/2020,4430,468,110,32
10/18/2020,05/15/2020,11774,944,142,29
10/18/2020,05/19/2020,16431,1143,136,37
10/20/2020,08/14/2020,15930,264,36,2
10/19/2020,03/27/2020,7447,5172,1698,647
10/18/2020,06/26/2020,18088,326,39,3
10/18/2020,05/12/2020,15044,1369,171,36
10/20/2020,10/12/2020,14539,309,28,0
10/19/2020,07/24/2020,14592,281,38,2
10/19/2020,09/09/2020,16584,267,21,2
10/18/2020,05/02/2020,5880,1080,196,53
10/20/2020,03/29/2020,4910,3588,1465,527
10/19/2020,09/20/2020,5666,124,18,2
10/19/2020,09/29/2020,16043,449,41,0
10/19/2020,08/04/2020,11359,185,20,1
10/19/2020,09/14/2020,18059,334,25,3
10/18/2020,08/07/2020,15593,230,29,3
10/20/2020,03/12/2020,1574,406,102,36
10/19/2020,09/24/2020,14116,302,20,4
10/19/2020,03/13/2020,2164,702,208,55
10/20/2020,03/31/2020,7954,5526,1867,799
10/20/2020,04/28/2020,11940,2763,356,135
10/19/2020,08/31/2020,21773,299,36,3
10/20/2020,03/25/2020,7627,5005,1533,546
10/20/2020,04/08/2020,10201,5605,1694,732
10/19/2020,06/18/2020,17786,373,51,2
10/20/2020,07/10/2020,15038,334,36,4
10/19/2020,03/12/2020,1574,406,102,36
10/19/2020,08/24/2020,19958,245,25,1
10/18/2020,07/27/2020,17492,306,29,6
10/18/2020,06/16/2020,18551,443,74,5
10/20/2020,08/08/2020,8364,137,22,2
10/19/2020,03/31/2020,7954,5526,1866,799
10/20/2020,03/08/2020,110,28,22,4
10/20/2020,06/10/2020,15117,364,54,7
10/20/2020,03/18/2020,6313,3215,700,204
10/18/2020,03/15/2020,2361,1119,296,97
10/18/2020,05/10/2020,4430,468,108,32
10/20/2020,08/09/2020,6855,118,14,1
10/18/2020,06/04/2020,14781,511,80,7
10/19/2020,04/28/2020,11940,2763,356,135
10/18/2020,04/28/2020,11940,2763,356,135
10/20/2020,06/16/2020,18551,444,74,5
10/19/2020,10/05/2020,20944,474,31,1
10/19/2020,04/04/2020,6265,3865,1401,555
10/19/2020,04/20/2020,11452,3816,677,252
10/20/2020,06/08/2020,17854,463,59,3
10/20/2020,03/06/2020,82,14,14,2
10/20/2020,05/06/2020,11682,1478,221,67
10/18/2020,03/19/2020,7749,3962,862,272
10/18/2020,04/25/2020,6151,1612,313,92
10/19/2020,09/03/2020,19159,257,20,1
10/19/2020,08/09/2020,6855,118,14,1
10/19/2020,10/15/2020,14040,249,21,0
10/18/2020,08/15/2020,8637,138,22,3
10/20/2020,04/01/2020,8463,5509,1732,757
10/18/2020,03/22/2020,4412,2697,915,288
10/19/2020,04/24/2020,9584,2551,470,176
10/19/2020,07/02/2020,19263,422,38,3
10/18/2020,08/31/2020,21772,299,36,3
10/18/2020,03/12/2020,1574,406,102,36
10/18/2020,03/05/2020,63,5,23,1
10/20/2020,10/02/2020,18202,407,38,2
10/19/2020,04/26/2020,4372,1018,293,100
10/18/2020,10/03/2020,9774,179,14,0
10/20/2020,06/19/2020,16284,362,37,3
10/19/2020,10/13/2020,16097,315,21,0
10/18/2020,07/04/2020,5347,118,26,1
10/19/2020,04/13/2020,6732,3309,1186,454
10/20/2020,09/04/2020,18743,207,25,6
10/20/2020,10/11/2020,6651,185,21,1
10/20/2020,08/07/2020,15593,232,29,3
10/19/2020,03/20/2020,7804,4208,952,285
10/19/2020,08/28/2020,16559,229,26,2
10/19/2020,03/14/2020,1705,696,237,68
10/20/2020,08/19/2020,17798,254,31,2
10/18/2020,02/29/2020,1,1,0,0
10/19/2020,04/11/2020,6939,3689,1074,405
10/19/2020,07/08/2020,19803,438,40,5
10/19/2020,08/01/2020,8267,169,25,2
10/20/2020,03/16/2020,4951,2285,496,129
10/19/2020,04/03/2020,9567,5743,1813,756
10/18/2020,05/31/2020,6926,278,55,10
10/18/2020,08/23/2020,7113,131,15,3
10/18/2020,03/08/2020,110,28,22,4
10/18/2020,03/01/2020,2,0,0,0
10/19/2020,05/01/2020,10260,1951,284,84
10/19/2020,04/07/2020,10569,6006,1724,735
10/20/2020,07/25/2020,8156,148,31,3
10/18/2020,08/22/2020,8087,126,19,1
10/20/2020,06/12/2020,15634,388,61,10
10/20/2020,03/28/2020,4747,3512,1439,565
10/19/2020,07/22/2020,16120,316,33,2
10/18/2020,07/21/2020,18034,328,26,3
10/18/2020,06/17/2020,17811,390,48,9
10/18/2020,08/26/2020,17099,254,25,4
10/19/2020,06/23/2020,19133,391,32,2
10/18/2020,04/02/2020,9384,5810,1838,725
10/18/2020,03/28/2020,4747,3512,1439,565
10/18/2020,05/30/2020,8363,355,55,6
10/19/2020,02/26/2020,1,0,1,0
10/19/2020,03/21/2020,4766,2731,818,274
10/19/2020,05/30/2020,8363,356,56,6
10/20/2020,07/22/2020,16120,316,33,2
10/18/2020,05/26/2020,21309,1154,101,27
10/18/2020,06/01/2020,16911,683,92,16
10/20/2020,09/18/2020,13131,209,28,2
10/19/2020,08/14/2020,15930,262,36,2
10/19/2020,10/11/2020,6645,185,19,1
10/19/2020,05/17/2020,6041,381,80,11
10/18/2020,09/24/2020,14021,302,19,4
10/18/2020,04/03/2020,9567,5742,1813,756
10/19/2020,06/28/2020,9632,231,32,3
10/19/2020,09/17/2020,15156,286,21,1
10/20/2020,10/15/2020,15436,268,24,0
10/20/2020,10/08/2020,17391,334,27,0
10/18/2020,08/17/2020,20122,295,30,2
10/19/2020,09/02/2020,18491,254,19,5
10/20/2020,04/10/2020,7827,4473,1323,535
10/20/2020,08/16/2020,6686,132,24,0
10/19/2020,09/23/2020,14876,335,29,2
10/18/2020,05/28/2020,15601,633,92,10
10/18/2020,08/03/2020,18530,341,34,1
10/18/2020,07/12/2020,8422,236,20,3
10/18/2020,08/30/2020,6840,152,16,0
10/18/2020,09/17/2020,15156,282,21,1
10/20/2020,07/16/2020,18550,397,32,3
10/19/2020,05/23/2020,9664,563,66,12
10/18/2020,09/11/2020,16014,223,25,2
10/20/2020,07/07/2020,20050,469,57,5
10/20/2020,08/27/2020,15534,256,25,5
10/20/2020,02/05/2020,1,0,1,0
10/18/2020,03/07/2020,67,12,12,3
10/20/2020,08/26/2020,17102,256,25,4
10/18/2020,09/01/2020,19220,255,21,2
10/19/2020,05/06/2020,11682,1478,221,67
10/19/2020,05/18/2020,16439,1021,120,26
10/18/2020,03/03/2020,14,2,7,0
10/19/2020,08/02/2020,6578,125,25,5
10/18/2020,06/10/2020,15117,363,54,7
10/19/2020,07/21/2020,18045,330,27,3
10/20/2020,07/23/2020,15697,292,29,2
10/20/2020,09/26/2020,8127,181,17,1
10/18/2020,06/19/2020,16284,364,36,3
10/20/2020,03/23/2020,5651,3695,1199,396
10/20/2020,09/15/2020,17040,270,24,2
10/19/2020,05/12/2020,15044,1370,171,36
10/18/2020,05/21/2020,19716,1401,117,24
10/18/2020,07/05/2020,8183,158,22,2
10/20/2020,04/09/2020,9248,5069,1458,596
10/20/2020,02/29/2020,1,1,0,0
10/19/2020,05/07/2020,11244,1347,203,55
10/19/2020,04/01/2020,8463,5509,1732,757
10/20/2020,05/05/2020,11258,1585,231,68
10/20/2020,04/25/2020,6151,1612,313,92
10/19/2020,04/06/2020,10936,6391,1904,812
10/19/2020,09/04/2020,18743,208,25,6
10/18/2020,03/27/2020,7447,5172,1698,647
10/20/2020,05/20/2020,20532,1367,105,22
10/18/2020,04/01/2020,8463,5509,1732,757
10/18/2020,08/18/2020,19301,258,22,1
10/20/2020,09/10/2020,14835,245,21,0
10/19/2020,07/07/2020,20051,469,55,5
10/18/2020,03/31/2020,7954,5526,1866,799
10/20/2020,07/14/2020,19170,429,43,3
10/19/2020,08/08/2020,8364,136,22,2
10/19/2020,03/04/2020,33,6,16,2
10/18/2020,05/11/2020,13577,1324,188,46
10/18/2020,05/14/2020,14232,1248,143,35
10/19/2020,03/19/2020,7749,3962,862,272
10/20/2020,10/09/2020,16717,339,22,0
10/20/2020,05/31/2020,6926,280,55,10
10/18/2020,05/20/2020,20533,1363,104,22
10/19/2020,07/03/2020,11708,244,35,4
10/20/2020,09/28/2020,16551,308,25,2
10/18/2020,03/09/2020,399,77,33,15
10/20/2020,07/09/2020,17983,402,48,6
10/18/2020,09/10/2020,14833,240,21,0
10/18/2020,05/04/2020,11059,1609,230,79
10/18/2020,07/10/2020,15038,331,36,4
10/20/2020,03/11/2020,796,198,71,27
10/20/2020,06/24/2020,17791,390,43,7
10/18/2020,08/09/2020,6851,118,14,1
10/19/2020,04/15/2020,9887,3891,953,359
10/18/2020,03/18/2020,6313,3214,700,204
10/19/2020,10/14/2020,14942,299,24,0
10/18/2020,04/19/2020,6729,2356,535,184
10/19/2020,05/21/2020,19716,1404,117,24
10/19/2020,05/20/2020,20532,1365,105,22
10/20/2020,06/01/2020,16910,682,93,16
10/19/2020,08/27/2020,15534,255,25,5
10/20/2020,07/13/2020,21401,491,52,4
10/18/2020,04/07/2020,10569,6006,1724,735
10/18/2020,03/16/2020,4951,2285,496,129
10/18/2020,05/03/2020,4605,797,172,44
10/20/2020,08/23/2020,7113,131,15,4
10/19/2020,07/16/2020,18550,397,32,3
10/20/2020,04/29/2020,11846,2373,324,102
10/18/2020,08/01/2020,8266,168,25,2
10/18/2020,04/21/2020,9763,3093,604,239
10/20/2020,06/11/2020,13742,331,59,6
10/19/2020,03/10/2020,457,93,42,11
10/20/2020,04/27/2020,10294,2326,410,124
10/18/2020,03/17/2020,5529,2607,532,159
10/20/2020,06/30/2020,20675,481,56,9
10/20/2020,05/11/2020,13577,1327,188,47
10/20/2020,08/05/2020,15594,266,30,0
10/18/2020,06/25/2020,17519,296,41,3
10/20/2020,08/13/2020,15432,258,33,2
10/20/2020,05/04/2020,11059,1611,230,80
10/18/2020,05/29/2020,15021,607,73,16
10/20/2020,06/21/2020,7690,184,41,3
10/18/2020,05/06/2020,11682,1477,221,67
10/20/2020,10/05/2020,20947,476,31,1
10/19/2020,04/22/2020,11368,3504,558,194
10/18/2020,10/04/2020,7983,214,23,1
10/20/2020,05/14/2020,14232,1250,146,35
10/19/2020,08/29/2020,8119,97,9,0
10/18/2020,03/20/2020,7804,4208,952,285
10/20/2020,09/14/2020,18059,336,26,3
10/20/2020,08/06/2020,15713,263,32,4
10/20/2020,04/19/2020,6729,2356,535,184
10/20/2020,08/30/2020,6840,153,16,0
10/18/2020,04/15/2020,9887,3891,953,359
10/19/2020,07/13/2020,21401,491,52,4
10/18/2020,07/16/2020,18550,396,32,2
10/19/2020,03/18/2020,6313,3215,700,204
10/18/2020,05/05/2020,11258,1585,231,68
10/20/2020,02/02/2020,2,0,2,0
10/20/2020,04/11/2020,6939,3689,1074,405
10/20/2020,03/17/2020,5529,2607,533,159
10/20/2020,07/08/2020,19803,437,40,5
10/19/2020,06/16/2020,18551,444,74,5
10/20/2020,05/12/2020,15044,1369,171,36
10/18/2020,08/14/2020,15920,262,35,2
10/18/2020,05/01/2020,10260,1948,284,83
10/20/2020,05/26/2020,21310,1160,101,27
10/19/2020,07/10/2020,15038,334,36,4
10/18/2020,07/18/2020,9454,206,25,3
10/18/2020,07/03/2020,11709,244,34,4
10/18/2020,04/22/2020,11368,3503,558,193
10/20/2020,05/28/2020,15601,633,94,11
10/18/2020,07/24/2020,14592,281,38,2
10/18/2020,05/23/2020,9664,562,66,12
10/20/2020,06/15/2020,18842,369,56,7
10/18/2020,02/04/2020,1,0,0,0
10/20/2020,06/23/2020,19133,393,32,2
10/20/2020,05/09/2020,5339,657,127,30
10/18/2020,10/12/2020,14484,303,24,0
10/20/2020,09/11/2020,16015,226,26,2
10/19/2020,05/24/2020,9690,560,89,8
10/19/2020,07/29/2020,15755,283,23,2
10/18/2020,06/02/2020,15707,591,76,15
10/20/2020,07/12/2020,8423,236,20,3
10/18/2020,08/21/2020,17457,234,35,4
10/20/2020,06/20/2020,10246,198,19,2
10/20/2020,08/22/2020,8086,127,19,1
10/19/2020,03/15/2020,2361,1119,296,97
10/19/2020,02/29/2020,1,1,0,0
10/19/2020,06/01/2020,16910,682,93,16
10/18/2020,05/27/2020,16436,780,94,19
10/20/2020,04/18/2020,6567,2216,583,195
10/19/2020,04/19/2020,6729,2356,535,184
10/19/2020,10/06/2020,22531,365,32,1
10/20/2020,07/01/2020,19426,436,47,5
10/19/2020,03/25/2020,7627,5005,1533,546
10/18/2020,09/04/2020,18743,207,24,6
10/19/2020,08/30/2020,6840,152,16,0
10/18/2020,05/16/2020,6677,473,89,12
10/18/2020,04/18/2020,6567,2216,583,195
10/20/2020,06/27/2020,10748,252,47,3
10/18/2020,08/11/2020,16381,241,27,1
10/20/2020,05/19/2020,16430,1144,136,37
10/19/2020,07/09/2020,17983,402,48,6
10/18/2020,05/13/2020,15218,1460,154,48
10/19/2020,10/17/2020,2222,47,1,0
10/18/2020,06/13/2020,9143,200,43,2
10/20/2020,09/09/2020,16584,267,21,2
10/20/2020,05/01/2020,10260,1952,284,84
10/20/2020,02/08/2020,1,0,1,0
10/19/2020,03/07/2020,67,12,12,3
10/20/2020,10/10/2020,8926,200,23,0
10/18/2020,07/30/2020,15535,239,35,1
10/19/2020,07/15/2020,19592,406,37,2
10/20/2020,05/23/2020,9664,563,66,12
10/18/2020,06/28/2020,9632,229,32,3
10/18/2020,07/02/2020,19263,422,38,3
10/19/2020,06/10/2020,15117,363,54,7
10/19/2020,06/09/2020,16481,442,57,4
10/20/2020,08/20/2020,17732,220,29,1
10/20/2020,03/02/2020,5,0,3,0
10/19/2020,09/10/2020,14835,244,21,0
10/20/2020,04/16/2020,9554,3555,826,304
10/20/2020,04/30/2020,10718,2101,272,111
10/20/2020,02/26/2020,1,0,1,0
10/18/2020,02/02/2020,2,0,2,0
10/18/2020,06/24/2020,17791,386,43,7
10/18/2020,06/11/2020,13742,329,59,6
10/19/2020,04/05/2020,6340,3796,1383,549
10/20/2020,06/03/2020,15072,589,94,26
10/20/2020,06/07/2020,7114,217,46,3
10/18/2020,06/12/2020,15635,389,61,10
10/20/2020,07/15/2020,19592,406,37,2
10/19/2020,06/26/2020,18088,326,39,3
10/19/2020,09/16/2020,14820,272,37,1
10/20/2020,03/10/2020,457,93,42,11
10/20/2020,08/28/2020,16559,230,26,2
10/20/2020,07/28/2020,15325,310,47,3
10/19/2020,09/07/2020,9140,194,20,0
10/18/2020,10/16/2020,4071,40,1,0
10/19/2020,10/02/2020,18202,408,38,2
10/19/2020,02/02/2020,2,0,2,0
10/20/2020,10/07/2020,19186,370,37,0
10/20/2020,09/06/2020,7369,170,19,1
10/18/2020,04/05/2020,6340,3796,1383,549
10/19/2020,03/02/2020,5,0,3,0
10/20/2020,07/03/2020,11708,244,35,4
10/19/2020,06/13/2020,9143,200,43,2
10/18/2020,08/08/2020,8364,136,22,2
10/19/2020,07/11/2020,9861,246,39,2
10/19/2020,08/19/2020,17798,253,31,2
10/18/2020,03/29/2020,4910,3588,1465,526
10/19/2020,05/03/2020,4605,800,172,44
10/20/2020,09/16/2020,14820,273,37,1
10/19/2020,03/28/2020,4747,3512,1439,565
10/19/2020,09/28/2020,16551,308,25,2
10/18/2020,08/19/2020,17798,252,30,2
10/19/2020,05/11/2020,13577,1325,188,47
10/20/2020,05/30/2020,8363,356,56,6
10/20/2020,08/03/2020,18532,343,34,1
10/18/2020,09/05/2020,9059,136,21,2
10/19/2020,02/08/2020,1,0,1,0
10/18/2020,07/14/2020,19169,426,43,3
10/19/2020,06/11/2020,13742,331,59,6
10/19/2020,05/28/2020,15601,633,94,11
10/20/2020,06/14/2020,7680,176,29,0
10/19/2020,03/05/2020,63,5,23,1
10/20/2020,08/25/2020,18482,248,30,2
10/19/2020,06/30/2020,20675,481,56,9
10/19/2020,04/30/2020,10718,2100,272,111
10/20/2020,08/10/2020,18960,289,32,1
10/18/2020,06/30/2020,20674,480,56,9
10/20/2020,08/12/2020,15877,297,25,5
10/18/2020,09/12/2020,8315,164,9,1
10/20/2020,06/13/2020,9143,200,43,2
10/18/2020,09/22/2020,15476,263,19,0
10/19/2020,04/12/2020,5756,2872,952,400
10/19/2020,03/29/2020,4910,3588,1465,527
10/19/2020,04/09/2020,9248,5069,1458,596
10/19/2020,08/25/2020,18482,247,30,2
10/20/2020,04/06/2020,10936,6391,1904,812
10/18/2020,09/02/2020,18491,253,18,5
10/20/2020,08/24/2020,19958,246,25,1
10/20/2020,04/05/2020,6340,3796,1383,549
10/19/2020,08/05/2020,15594,266,30,0
10/19/2020,06/17/2020,17810,395,48,9
10/19/2020,07/12/2020,8423,236,20,3
10/19/2020,10/16/2020,10618,144,7,1
10/18/2020,06/03/2020,15072,586,92,26
10/19/2020,06/12/2020,15635,389,61,10
10/20/2020,05/03/2020,4605,800,172,44
10/20/2020,06/28/2020,9632,231,32,3
10/20/2020,07/29/2020,15755,283,23,2
10/20/2020,09/20/2020,5666,124,18,2
10/18/2020,05/07/2020,11244,1347,202,55
10/19/2020,09/11/2020,16015,225,26,2
10/20/2020,04/26/2020,4372,1018,293,100
10/18/2020,02/26/2020,1,0,1,0
10/19/2020,10/03/2020,9783,184,16,0
10/19/2020,08/23/2020,7113,131,15,4
10/18/2020,04/16/2020,9554,3555,826,303
10/20/2020,09/17/2020,15156,287,21,1
10/18/2020,08/16/2020,6685,131,24,0
10/18/2020,04/23/2020,10005,2843,468,173
10/18/2020,09/23/2020,14874,333,28,2
10/20/2020,03/19/2020,7749,3962,862,272
10/20/2020,07/31/2020,15515,232,32,2
10/18/2020,09/14/2020,18054,333,25,3
10/18/2020,10/11/2020,6594,181,19,1
10/20/2020,08/17/2020,20122,298,30,2
10/18/2020,04/20/2020,11452,3816,676,252
10/20/2020,07/11/2020,9861,247,39,2
10/19/2020,10/09/2020,16703,339,21,0
10/19/2020,05/14/2020,14232,1250,145,35
10/19/2020,09/05/2020,9059,136,21,2
10/18/2020,08/05/2020,15594,266,30,0
10/18/2020,09/19/2020,6949,110,17,1
10/18/2020,04/29/2020,11846,2373,324,102
10/20/2020,09/22/2020,15476,263,19,0
10/19/2020,07/26/2020,6327,133,28,0
10/20/2020,08/11/2020,16382,240,28,1
10/18/2020,03/13/2020,2164,702,208,55
10/18/2020,07/09/2020,17983,401,47,6
10/18/2020,04/08/2020,10201,5602,1694,732
10/18/2020,09/09/2020,16581,265,21,2
10/20/2020,04/23/2020,10005,2844,469,173
10/18/2020,04/14/2020,9425,4179,1118,396
10/20/2020,09/05/2020,9059,137,21,2
10/18/2020,06/09/2020,16481,442,57,4
10/20/2020,10/06/2020,22535,366,33,1
10/19/2020,09/25/2020,14442,274,25,4
10/20/2020,05/07/2020,11244,1347,203,55
10/19/2020,07/05/2020,8183,158,22,2
10/18/2020,10/07/2020,19160,362,31,0
10/18/2020,03/25/2020,7627,5005,1533,545
10/20/2020,09/19/2020,6951,113,18,1
10/18/2020,03/11/2020,796,198,71,27
10/18/2020,06/27/2020,10748,250,47,3
10/19/2020,03/22/2020,4412,2697,915,289
10/18/2020,03/14/2020,1705,696,237,68
10/19/2020,04/29/2020,11846,2373,324,102
10/18/2020,04/26/2020,4372,1018,293,100
10/19/2020,06/29/2020,21918,489,46,11
10/18/2020,05/08/2020,10327,1149,190,42
10/20/2020,07/19/2020,7370,178,30,4
10/19/2020,06/20/2020,10246,198,19,2
10/20/2020,09/27/2020,6680,243,22,1
10/18/2020,10/13/2020,15360,294,16,0
10/18/2020,09/28/2020,16543,306,25,2
10/19/2020,08/07/2020,15593,231,29,3
10/20/2020,10/14/2020,15132,302,25,0
10/18/2020,08/10/2020,18959,287,32,1
10/20/2020,07/26/2020,6327,133,28,0
10/20/2020,06/02/2020,15707,592,76,15
10/19/2020,06/25/2020,17519,297,43,3
10/19/2020,04/14/2020,9425,4180,1118,397
10/18/2020,05/22/2020,20043,1300,115,20
10/20/2020,03/27/2020,7447,5172,1698,647
10/20/2020,06/26/2020,18088,327,39,3
10/19/2020,07/27/2020,17498,307,29,6
10/18/2020,10/10/2020,8871,196,23,0
10/20/2020,04/22/2020,11368,3504,558,194
10/20/2020,06/05/2020,14534,446,70,11
10/20/2020,04/20/2020,11452,3816,677,252
10/20/2020,04/13/2020,6732,3309,1186,454
10/19/2020,10/07/2020,19185,370,36,0
10/18/2020,07/26/2020,6327,133,28,0
10/20/2020,09/25/2020,14443,275,25,4
10/18/2020,04/30/2020,10718,2100,271,111
10/19/2020,04/10/2020,7828,4474,1323,535
10/19/2020,04/21/2020,9763,3094,604,239
10/18/2020,09/21/2020,17627,361,29,2
10/19/2020,03/09/2020,399,77,33,15
10/19/2020,04/08/2020,10201,5604,1694,732
10/18/2020,07/28/2020,15318,311,47,2
10/19/2020,06/05/2020,14534,445,70,11
10/19/2020,08/10/2020,18960,287,32,1
10/19/2020,03/06/2020,82,14,14,2
10/20/2020,05/16/2020,6677,473,89,12
